Invoice ID,Rama,Distrito,Cliente,Genero,Línea de Producto,Precio unitario,Cantidad,Precio Base,IGV,Total,Fecha,Hora,Método de Pago,Rating
182-43-2037,B,Miraflores,Normal,Femenino,Ropa y calzados,81.14,5,405.7,73.03,478.73,25/10/2022,20:57,Tarjeta bancaria,9.4
182-48-8458,A,Miraflores,Miembro,Femenino,Deportes y viajes,20.27,9,182.43,32.84,215.27,4/01/2023,13:27,Billetera digital,7.1
182-49-5026,D,Surco,Normal,Femenino,Ropa y calzados,16.51,4,66.04,11.89,77.93,16/02/2021,11:39,Efectivo,8.8
182-56-3720,A,Surco,Normal,Masculino,Salud y belleza,42.32,9,380.88,68.56,449.44,11/02/2021,19:57,Efectivo,5
182-57-4785,D,Surquillo,Miembro,Masculino,Accesorios electrónicos,55.6,5,278,50.04,328.04,12/07/2023,19:17,Tarjeta bancaria,4.1
182-58-1801,B,San Borja,Normal,Femenino,Comidas y bebidas,63.87,5,319.35,57.48,376.83,18/10/2023,12:16,Billetera digital,6
182-58-4718,D,San Isidro,Miembro,Femenino,Accesorios electrónicos,75.36,6,452.16,81.39,533.55,17/12/2022,10:24,Billetera digital,9.6
182-62-7646,D,San Borja,Miembro,Masculino,Accesorios electrónicos,40.18,8,321.44,57.86,379.3,11/12/2021,20:09,Tarjeta bancaria,7.3
182-62-7665,B,San Borja,Miembro,Femenino,Accesorios de moda,40.29,4,161.16,29.01,190.17,24/05/2023,18:18,Efectivo,7.3
182-64-8162,C,San Isidro,Normal,Femenino,Comidas y bebidas,45.46,7,318.22,57.28,375.5,9/03/2023,19:43,Billetera digital,9
182-66-2843,A,San Borja,Normal,Femenino,Deportes y viajes,14.42,5,72.1,12.98,85.08,5/09/2023,22:01,Efectivo,10
182-69-6591,B,San Borja,Miembro,Masculino,Juguetes y arte,33.45,8,267.6,48.17,315.77,3/12/2022,18:26,Efectivo,8.7
182-77-8540,A,Surco,Normal,Masculino,Accesorios de moda,45.44,7,318.08,57.25,375.33,18/12/2021,20:46,Tarjeta bancaria,5.3
182-79-2762,D,Miraflores,Normal,Masculino,Hogar y estilo de vida,74.52,6,447.12,80.48,527.6,16/10/2023,20:55,Efectivo,4.8
182-80-1488,B,Surco,Normal,Femenino,Salud y belleza,47.85,4,191.4,34.45,225.85,21/01/2023,19:08,Efectivo,4.2
182-87-8237,A,San Borja,Miembro,Masculino,Comidas y bebidas,54.66,6,327.96,59.03,386.99,23/01/2022,16:52,Efectivo,7.8
182-91-5872,C,San Borja,Normal,Femenino,Hogar y estilo de vida,97.78,2,195.56,35.2,230.76,14/02/2023,18:20,Billetera digital,9.4
183-10-7375,A,Surco,Miembro,Femenino,Comidas y bebidas,61.77,10,617.7,111.19,728.89,9/12/2023,14:08,Efectivo,8.9
183-11-6229,D,San Borja,Normal,Masculino,Salud y belleza,20.55,9,184.95,33.29,218.24,16/08/2023,09:21,Billetera digital,7.7
183-12-4461,C,Miraflores,Normal,Femenino,Comidas y bebidas,45.73,7,320.11,57.62,377.73,2/04/2023,13:11,Efectivo,7.4
183-12-6865,A,Surco,Miembro,Masculino,Comidas y bebidas,19.68,4,78.72,14.17,92.89,19/10/2022,20:33,Tarjeta bancaria,6.9
183-13-2078,C,San Borja,Miembro,Masculino,Salud y belleza,54.88,6,329.28,59.27,388.55,18/02/2023,17:19,Tarjeta bancaria,5.1
183-13-7989,A,Miraflores,Miembro,Femenino,Salud y belleza,78.51,3,235.53,42.4,277.93,18/06/2023,09:09,Efectivo,5.7
183-20-2257,D,Surco,Normal,Masculino,Deportes y viajes,75.97,10,759.7,136.75,896.45,10/12/2022,13:06,Efectivo,4.8
183-25-9813,B,San Isidro,Miembro,Femenino,Ropa y calzados,95.58,5,477.9,86.02,563.92,4/05/2021,20:35,Efectivo,9.3
183-26-8487,A,San Borja,Normal,Femenino,Juguetes y arte,59.1,8,472.8,85.1,557.9,1/07/2022,13:13,Tarjeta bancaria,10
183-29-6474,B,Miraflores,Normal,Femenino,Hogar y estilo de vida,30.07,1,30.07,5.41,35.48,17/11/2023,19:23,Efectivo,5.1
183-34-7141,D,San Isidro,Miembro,Masculino,Accesorios de moda,58.57,8,468.56,84.34,552.9,29/01/2022,16:14,Billetera digital,6.2
183-35-5095,A,San Borja,Normal,Femenino,Salud y belleza,16.17,3,48.51,8.73,57.24,20/12/2021,11:48,Efectivo,8.9
183-41-6171,A,Surquillo,Normal,Femenino,Salud y belleza,81.73,2,163.46,29.42,192.88,19/04/2023,18:02,Efectivo,8.2
183-41-7296,C,Surco,Normal,Masculino,Accesorios electrónicos,12.62,7,88.34,15.9,104.24,30/10/2021,22:12,Tarjeta bancaria,4.3
183-42-3332,B,San Isidro,Miembro,Femenino,Deportes y viajes,27.29,6,163.74,29.47,193.21,27/06/2021,11:13,Tarjeta bancaria,7.3
183-42-7238,B,Surco,Miembro,Masculino,Accesorios electrónicos,75.88,6,455.28,81.95,537.23,29/10/2021,16:17,Tarjeta bancaria,8.7
183-50-2764,B,Surquillo,Normal,Femenino,Salud y belleza,85.16,5,425.8,76.64,502.44,29/06/2023,20:52,Billetera digital,6.1
183-52-1498,A,San Isidro,Normal,Masculino,Salud y belleza,30.79,6,184.74,33.25,217.99,12/09/2023,10:17,Tarjeta bancaria,7.1
183-53-2076,A,San Borja,Normal,Masculino,Salud y belleza,48.76,1,48.76,8.78,57.54,28/09/2022,20:06,Efectivo,7.2
183-54-2395,B,San Isidro,Miembro,Masculino,Accesorios electrónicos,51.35,9,462.15,83.19,545.34,18/12/2023,11:48,Billetera digital,8.9
183-60-5625,C,San Borja,Normal,Femenino,Accesorios electrónicos,85.25,2,170.5,30.69,201.19,24/09/2021,21:44,Efectivo,9.2
183-61-1639,A,San Isidro,Miembro,Femenino,Juguetes y arte,24.12,8,192.96,34.73,227.69,1/04/2021,15:16,Tarjeta bancaria,9.5
183-62-3363,A,San Borja,Normal,Masculino,Accesorios de moda,79.99,8,639.92,115.19,755.11,29/06/2022,16:07,Tarjeta bancaria,5.7
183-67-6737,D,San Borja,Normal,Femenino,Accesorios electrónicos,11.18,7,78.26,14.09,92.35,5/09/2023,13:51,Tarjeta bancaria,5.1
183-73-2903,B,Miraflores,Miembro,Masculino,Comidas y bebidas,29.01,8,232.08,41.77,273.85,6/07/2022,17:53,Tarjeta bancaria,7.5
183-74-5466,A,Miraflores,Normal,Masculino,Accesorios de moda,51.11,5,255.55,46,301.55,22/11/2021,12:05,Efectivo,5.3
183-74-6246,D,San Borja,Normal,Femenino,Comidas y bebidas,37.7,7,263.9,47.5,311.4,19/08/2022,21:47,Billetera digital,9.4
183-93-9195,B,San Borja,Normal,Femenino,Hogar y estilo de vida,26.37,6,158.22,28.48,186.7,6/02/2021,08:15,Tarjeta bancaria,8.7
183-94-5951,A,San Isidro,Normal,Masculino,Ropa y calzados,62.75,8,502,90.36,592.36,4/04/2022,20:04,Tarjeta bancaria,4.5
184-11-5801,B,San Borja,Normal,Masculino,Deportes y viajes,39.3,1,39.3,7.07,46.37,24/05/2021,10:23,Efectivo,4.6
184-17-5270,B,San Isidro,Miembro,Femenino,Deportes y viajes,44.12,9,397.08,71.47,468.55,3/02/2022,14:49,Billetera digital,8.8
184-33-7974,C,San Isidro,Miembro,Femenino,Comidas y bebidas,31.63,7,221.41,39.85,261.26,26/09/2023,12:25,Efectivo,6
184-37-5207,B,San Isidro,Miembro,Femenino,Comidas y bebidas,36.2,8,289.6,52.13,341.73,13/08/2023,11:24,Efectivo,4.4
184-38-5103,D,Miraflores,Normal,Masculino,Deportes y viajes,44.74,3,134.22,24.16,158.38,28/05/2022,11:24,Efectivo,7.8
184-41-2664,D,Surco,Normal,Masculino,Accesorios de moda,40.19,1,40.19,7.23,47.42,27/10/2021,20:52,Billetera digital,5.5
184-41-7631,C,Surco,Normal,Masculino,Salud y belleza,79.9,5,399.5,71.91,471.41,25/03/2023,10:00,Tarjeta bancaria,4.8
184-44-1745,C,San Isidro,Miembro,Masculino,Deportes y viajes,64.3,9,578.7,104.17,682.87,19/02/2023,11:08,Tarjeta bancaria,4.9
184-49-2466,B,Miraflores,Normal,Masculino,Salud y belleza,83.22,5,416.1,74.9,491,12/02/2021,19:52,Tarjeta bancaria,8.9
184-51-3384,D,Surquillo,Normal,Masculino,Accesorios electrónicos,56.25,5,281.25,50.63,331.88,22/11/2023,13:47,Tarjeta bancaria,9.3
184-54-2186,A,Surquillo,Normal,Masculino,Salud y belleza,74.06,4,296.24,53.32,349.56,10/04/2022,11:20,Billetera digital,4
184-60-7837,B,San Borja,Miembro,Femenino,Salud y belleza,73.83,3,221.49,39.87,261.36,25/10/2022,18:26,Billetera digital,9.2
184-62-7390,B,Miraflores,Normal,Masculino,Comidas y bebidas,78.95,8,631.6,113.69,745.29,21/12/2023,12:59,Billetera digital,4
184-67-9603,A,Surco,Miembro,Masculino,Hogar y estilo de vida,86.96,6,521.76,93.92,615.68,11/05/2023,19:57,Tarjeta bancaria,7
184-69-1490,B,San Isidro,Miembro,Femenino,Accesorios de moda,86.67,8,693.36,124.8,818.16,24/06/2022,13:10,Efectivo,7
184-69-2727,D,San Isidro,Normal,Femenino,Salud y belleza,46.13,8,369.04,66.43,435.47,23/06/2021,20:01,Tarjeta bancaria,7.9
184-69-6980,B,Surquillo,Miembro,Masculino,Accesorios electrónicos,13.25,8,106,19.08,125.08,8/05/2023,10:15,Efectivo,5.3
184-78-8308,C,San Borja,Miembro,Femenino,Deportes y viajes,48.26,6,289.56,52.12,341.68,11/02/2022,12:56,Tarjeta bancaria,8.3
184-79-2636,B,Surco,Normal,Femenino,Juguetes y arte,83.63,8,669.04,120.43,789.47,7/12/2022,19:55,Efectivo,8
184-81-6324,B,San Isidro,Miembro,Masculino,Comidas y bebidas,31.66,3,94.98,17.1,112.08,10/06/2023,08:03,Tarjeta bancaria,7.7
184-88-8418,B,San Isidro,Normal,Femenino,Deportes y viajes,87.49,6,524.94,94.49,619.43,25/07/2023,21:33,Billetera digital,9.6
184-90-3017,A,Miraflores,Normal,Femenino,Comidas y bebidas,34.9,7,244.3,43.97,288.27,22/10/2023,08:02,Billetera digital,8.9
184-90-7260,B,San Isidro,Miembro,Masculino,Salud y belleza,31.09,8,248.72,44.77,293.49,11/05/2021,19:22,Billetera digital,6.9
184-91-2143,C,Miraflores,Miembro,Masculino,Hogar y estilo de vida,86.65,9,779.85,140.37,920.22,21/07/2021,18:29,Efectivo,9
184-91-4095,C,Miraflores,Normal,Masculino,Comidas y bebidas,59.51,3,178.53,32.14,210.67,24/05/2022,20:24,Tarjeta bancaria,6
184-91-4355,D,San Borja,Normal,Masculino,Accesorios de moda,70.23,6,421.38,75.85,497.23,17/08/2022,14:39,Billetera digital,9.8
184-92-6978,B,Surquillo,Miembro,Femenino,Comidas y bebidas,88.46,8,707.68,127.38,835.06,22/04/2021,10:30,Billetera digital,5.9
184-93-2819,B,Surquillo,Normal,Masculino,Accesorios de moda,11.72,3,35.16,6.33,41.49,5/10/2021,10:59,Efectivo,7.9
184-93-4799,A,Surco,Miembro,Masculino,Salud y belleza,59.48,4,237.92,42.83,280.75,24/04/2021,08:30,Efectivo,7.6
185-11-2056,A,Surco,Miembro,Masculino,Deportes y viajes,44.38,2,88.76,15.98,104.74,9/12/2023,20:03,Tarjeta bancaria,5.8
185-13-1149,A,San Borja,Miembro,Masculino,Salud y belleza,77.58,7,543.06,97.75,640.81,6/06/2023,15:43,Tarjeta bancaria,5.6
185-13-3417,C,San Borja,Normal,Femenino,Salud y belleza,62.57,6,375.42,67.58,443,15/04/2022,14:57,Billetera digital,5.7
185-14-8928,B,Miraflores,Miembro,Femenino,Comidas y bebidas,44.72,1,44.72,8.05,52.77,2/06/2022,20:41,Tarjeta bancaria,5.9
185-18-8453,C,San Borja,Normal,Masculino,Juguetes y arte,84.18,7,589.26,106.07,695.33,6/08/2021,20:44,Billetera digital,9.5
185-21-1747,B,Surco,Miembro,Masculino,Ropa y calzados,52.19,5,260.95,46.97,307.92,31/01/2022,09:49,Tarjeta bancaria,4.6
185-23-6067,C,Surquillo,Miembro,Masculino,Hogar y estilo de vida,65.85,8,526.8,94.82,621.62,28/10/2021,10:02,Tarjeta bancaria,7.2
185-25-9729,A,Miraflores,Normal,Femenino,Comidas y bebidas,63.46,9,571.14,102.81,673.95,11/07/2023,16:51,Billetera digital,7.7
185-26-5019,A,San Isidro,Miembro,Femenino,Comidas y bebidas,60.47,9,544.23,97.96,642.19,10/06/2023,15:11,Billetera digital,9.1
185-27-5500,A,Surco,Miembro,Masculino,Deportes y viajes,76.13,9,685.17,123.33,808.5,31/08/2023,21:53,Billetera digital,8.6
185-33-9387,A,Surquillo,Normal,Femenino,Accesorios de moda,48.9,9,440.1,79.22,519.32,25/10/2022,13:47,Efectivo,9.1
185-34-2037,A,Miraflores,Normal,Masculino,Salud y belleza,68.76,9,618.84,111.39,730.23,7/01/2022,19:18,Billetera digital,4.8
185-37-2551,C,Surquillo,Normal,Femenino,Comidas y bebidas,47.85,5,239.25,43.07,282.32,8/05/2022,16:35,Tarjeta bancaria,9.7
185-37-6995,C,San Borja,Normal,Femenino,Comidas y bebidas,12.43,8,99.44,17.9,117.34,24/12/2021,14:22,Efectivo,8.9
185-38-6454,B,San Borja,Normal,Femenino,Hogar y estilo de vida,48.12,7,336.84,60.63,397.47,23/03/2022,10:58,Tarjeta bancaria,6.3
185-45-3662,C,San Borja,Miembro,Femenino,Accesorios de moda,77.91,6,467.46,84.14,551.6,20/04/2021,20:43,Efectivo,7.3
185-46-7845,D,San Isidro,Normal,Femenino,Salud y belleza,32.27,5,161.35,29.04,190.39,5/02/2021,14:12,Efectivo,9.5
185-48-1408,D,San Isidro,Miembro,Masculino,Salud y belleza,88.96,4,355.84,64.05,419.89,10/07/2021,14:34,Efectivo,5.4
185-49-7423,B,San Borja,Miembro,Masculino,Comidas y bebidas,31.14,3,93.42,16.82,110.24,29/01/2021,19:11,Tarjeta bancaria,9.9
185-51-7723,A,San Borja,Normal,Femenino,Hogar y estilo de vida,86.78,3,260.34,46.86,307.2,8/03/2023,18:51,Billetera digital,8.8
185-54-4231,D,San Isidro,Normal,Masculino,Comidas y bebidas,37.25,3,111.75,20.12,131.87,19/11/2023,22:13,Tarjeta bancaria,8.7
185-57-9762,C,San Borja,Miembro,Masculino,Juguetes y arte,68.27,8,546.16,98.31,644.47,5/07/2022,10:27,Billetera digital,7.8
185-60-9496,C,San Isidro,Normal,Masculino,Accesorios de moda,23.67,8,189.36,34.08,223.44,6/07/2021,11:56,Billetera digital,7.9
185-61-8620,B,Surco,Normal,Femenino,Deportes y viajes,76.13,3,228.39,41.11,269.5,5/08/2023,19:00,Tarjeta bancaria,7.2
185-62-7371,C,San Borja,Normal,Femenino,Juguetes y arte,82.5,2,165,29.7,194.7,14/10/2021,15:58,Billetera digital,4.1
185-62-9823,B,Miraflores,Miembro,Masculino,Deportes y viajes,64.77,4,259.08,46.63,305.71,28/05/2023,10:18,Billetera digital,9.1
185-63-5591,A,Surquillo,Normal,Masculino,Comidas y bebidas,39.03,2,78.06,14.05,92.11,9/12/2021,10:06,Efectivo,7.9
185-63-9230,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,68.45,5,342.25,61.61,403.86,4/01/2023,09:07,Billetera digital,6.2
185-64-5920,A,San Isidro,Normal,Femenino,Hogar y estilo de vida,40.2,3,120.6,21.71,142.31,18/06/2022,08:58,Efectivo,5.7
185-70-2724,C,San Isidro,Miembro,Femenino,Salud y belleza,43.6,8,348.8,62.78,411.58,24/08/2022,14:55,Billetera digital,6.6
185-71-8794,D,Miraflores,Normal,Femenino,Hogar y estilo de vida,21.12,2,42.24,7.6,49.84,30/06/2021,14:23,Efectivo,7.6
185-73-4180,B,Miraflores,Normal,Femenino,Accesorios de moda,65.83,9,592.47,106.64,699.11,18/05/2022,16:44,Efectivo,6.5
185-82-3992,C,Miraflores,Normal,Femenino,Salud y belleza,13.28,9,119.52,21.51,141.03,5/03/2021,10:05,Efectivo,9
185-89-7405,D,Miraflores,Miembro,Masculino,Deportes y viajes,82.08,7,574.56,103.42,677.98,6/06/2023,14:56,Tarjeta bancaria,8.3
185-91-3505,A,Surco,Normal,Femenino,Juguetes y arte,86.77,3,260.31,46.86,307.17,7/08/2023,14:36,Billetera digital,5.1
185-95-2643,D,San Isidro,Normal,Masculino,Salud y belleza,73.61,3,220.83,39.75,260.58,20/06/2022,08:35,Tarjeta bancaria,7.2
185-99-4778,A,San Borja,Miembro,Masculino,Comidas y bebidas,52.9,7,370.3,66.65,436.95,20/05/2021,10:52,Efectivo,7.5
186-10-1031,B,San Isidro,Normal,Masculino,Accesorios electrónicos,84.03,10,840.3,151.25,991.55,13/01/2021,20:37,Billetera digital,9.8
186-13-3142,D,San Borja,Normal,Masculino,Hogar y estilo de vida,33.45,2,66.9,12.04,78.94,5/10/2021,18:11,Efectivo,7.2
186-14-2244,B,Surquillo,Normal,Femenino,Deportes y viajes,56.5,7,395.5,71.19,466.69,13/08/2022,22:54,Efectivo,4.7
186-14-7243,B,Miraflores,Miembro,Masculino,Ropa y calzados,26.45,7,185.15,33.33,218.48,28/03/2023,11:38,Efectivo,6.2
186-15-5877,D,San Borja,Normal,Masculino,Salud y belleza,45.5,2,91,16.38,107.38,23/03/2021,20:15,Efectivo,8.4
186-16-8242,C,Surquillo,Normal,Masculino,Hogar y estilo de vida,12.49,10,124.9,22.48,147.38,11/06/2021,15:02,Tarjeta bancaria,7.4
186-19-1967,A,San Borja,Normal,Masculino,Deportes y viajes,40.91,9,368.19,66.27,434.46,23/07/2021,16:29,Efectivo,5
186-22-9685,A,San Borja,Miembro,Femenino,Accesorios de moda,39.56,4,158.24,28.48,186.72,30/11/2022,09:31,Billetera digital,5.5
186-26-2337,D,Miraflores,Normal,Femenino,Accesorios de moda,35.4,1,35.4,6.37,41.77,1/01/2021,10:03,Efectivo,5.8
186-29-4489,A,Surco,Normal,Masculino,Comidas y bebidas,72.03,3,216.09,38.9,254.99,19/08/2023,14:07,Tarjeta bancaria,9.4
186-29-5546,B,Surquillo,Normal,Femenino,Deportes y viajes,78.63,5,393.15,70.77,463.92,28/03/2023,09:11,Efectivo,8.9
186-33-1136,A,San Borja,Normal,Masculino,Ropa y calzados,74.25,9,668.25,120.29,788.54,2/06/2023,11:50,Tarjeta bancaria,9.1
186-38-6350,A,San Isidro,Normal,Femenino,Accesorios de moda,18.14,3,54.42,9.8,64.22,14/04/2022,15:17,Tarjeta bancaria,7.2
186-42-8917,A,Surco,Miembro,Masculino,Juguetes y arte,16.26,9,146.34,26.34,172.68,1/03/2021,22:19,Tarjeta bancaria,5.8
186-45-9933,A,Surco,Normal,Masculino,Ropa y calzados,65.03,3,195.09,35.12,230.21,16/04/2021,11:05,Efectivo,7.9
186-46-8441,D,Surco,Normal,Femenino,Salud y belleza,45.24,3,135.72,24.43,160.15,20/11/2021,10:38,Efectivo,9.3
186-48-9353,D,Miraflores,Normal,Femenino,Deportes y viajes,71.19,1,71.19,12.81,84,19/05/2021,18:38,Tarjeta bancaria,9
186-52-9570,A,San Borja,Normal,Femenino,Deportes y viajes,11.54,2,23.08,4.15,27.23,11/03/2023,10:50,Efectivo,6.6
186-53-1707,C,San Isidro,Miembro,Masculino,Juguetes y arte,46.57,7,325.99,58.68,384.67,15/02/2021,18:08,Tarjeta bancaria,5.5
186-64-6295,D,San Isidro,Miembro,Femenino,Accesorios electrónicos,64.87,5,324.35,58.38,382.73,11/08/2021,19:18,Efectivo,5.3
186-69-9313,C,Miraflores,Normal,Masculino,Accesorios de moda,54.55,5,272.75,49.1,321.85,7/03/2022,18:17,Tarjeta bancaria,8.4
186-72-1958,A,Miraflores,Normal,Femenino,Comidas y bebidas,45.36,2,90.72,16.33,107.05,27/10/2021,14:11,Efectivo,5.7
186-78-5618,C,San Borja,Normal,Masculino,Ropa y calzados,10.25,4,41,7.38,48.38,22/06/2022,18:22,Billetera digital,7.3
186-82-2159,A,Miraflores,Miembro,Masculino,Ropa y calzados,43.23,10,432.3,77.81,510.11,11/11/2022,08:51,Billetera digital,5.6
186-89-1479,C,San Borja,Miembro,Masculino,Ropa y calzados,45.46,7,318.22,57.28,375.5,14/09/2023,18:25,Efectivo,4.3
186-89-2523,D,Surquillo,Normal,Masculino,Accesorios electrónicos,39.45,2,78.9,14.2,93.1,5/02/2023,08:05,Efectivo,6.3
186-89-8960,B,Surquillo,Miembro,Masculino,Comidas y bebidas,30.74,9,276.66,49.8,326.46,10/09/2023,17:40,Efectivo,7.8
186-92-8376,C,Miraflores,Normal,Femenino,Comidas y bebidas,38.56,8,308.48,55.53,364.01,2/09/2023,17:28,Tarjeta bancaria,5
186-95-7213,D,San Isidro,Normal,Masculino,Comidas y bebidas,25.86,3,77.58,13.96,91.54,12/10/2023,15:17,Efectivo,5
186-95-8170,D,San Borja,Miembro,Femenino,Hogar y estilo de vida,33.28,8,266.24,47.92,314.16,11/01/2023,17:44,Tarjeta bancaria,8
187-10-3282,A,Surco,Miembro,Femenino,Salud y belleza,85.83,3,257.49,46.35,303.84,3/10/2021,14:54,Tarjeta bancaria,6.9
187-10-5589,C,Surco,Miembro,Femenino,Comidas y bebidas,86.35,1,86.35,15.54,101.89,13/05/2023,18:40,Tarjeta bancaria,4.8
187-13-3296,B,Surquillo,Normal,Femenino,Deportes y viajes,81.43,8,651.44,117.26,768.7,27/10/2022,11:54,Tarjeta bancaria,4.5
187-16-6993,C,Miraflores,Miembro,Masculino,Comidas y bebidas,61.79,8,494.32,88.98,583.3,26/05/2023,16:14,Efectivo,6.5
187-17-7714,B,San Borja,Miembro,Femenino,Ropa y calzados,70.67,4,282.68,50.88,333.56,4/02/2022,22:31,Tarjeta bancaria,6
187-21-1244,C,Miraflores,Normal,Femenino,Juguetes y arte,88.68,6,532.08,95.77,627.85,3/02/2023,18:11,Tarjeta bancaria,9.6
187-21-3064,B,Miraflores,Miembro,Femenino,Juguetes y arte,15.17,8,121.36,21.84,143.2,22/07/2021,13:57,Tarjeta bancaria,5
187-31-4645,C,Surco,Miembro,Masculino,Accesorios electrónicos,72.4,10,724,130.32,854.32,6/08/2022,09:50,Tarjeta bancaria,9.4
187-31-7196,A,San Borja,Normal,Masculino,Deportes y viajes,86.71,10,867.1,156.08,1023.18,11/11/2023,08:58,Tarjeta bancaria,7.7
187-32-4023,C,Surco,Miembro,Femenino,Accesorios electrónicos,59.9,5,299.5,53.91,353.41,11/05/2022,19:52,Tarjeta bancaria,9.9
187-37-4696,A,Surquillo,Normal,Femenino,Comidas y bebidas,76.29,7,534.03,96.13,630.16,24/10/2023,09:09,Efectivo,8.8
187-37-7940,C,San Borja,Normal,Femenino,Salud y belleza,12.19,9,109.71,19.75,129.46,7/06/2023,22:48,Tarjeta bancaria,4.7
187-38-1796,C,Miraflores,Miembro,Femenino,Accesorios de moda,18.25,3,54.75,9.86,64.61,22/09/2023,19:34,Tarjeta bancaria,5.8
187-38-7970,C,Miraflores,Normal,Femenino,Comidas y bebidas,44.76,10,447.6,80.57,528.17,22/02/2022,16:14,Efectivo,7
187-40-2160,A,San Isidro,Miembro,Masculino,Deportes y viajes,39.31,6,235.86,42.45,278.31,12/02/2021,09:21,Efectivo,6.9
187-40-2475,B,San Borja,Normal,Femenino,Deportes y viajes,39.16,3,117.48,21.15,138.63,20/07/2022,22:15,Efectivo,9.5
187-42-7792,B,Surco,Miembro,Masculino,Comidas y bebidas,28.65,10,286.5,51.57,338.07,21/03/2022,13:10,Billetera digital,8.9
187-43-7133,B,Miraflores,Miembro,Femenino,Accesorios de moda,88.69,3,266.07,47.89,313.96,10/09/2021,16:32,Tarjeta bancaria,8.5
187-46-7239,B,San Borja,Normal,Masculino,Deportes y viajes,77.1,2,154.2,27.76,181.96,6/02/2023,09:58,Billetera digital,8.8
187-46-9437,A,San Borja,Normal,Femenino,Comidas y bebidas,76.23,7,533.61,96.05,629.66,10/12/2021,22:11,Efectivo,6.4
187-47-7186,A,Miraflores,Normal,Femenino,Comidas y bebidas,33.47,10,334.7,60.25,394.95,28/10/2023,09:41,Billetera digital,6.9
187-49-5569,A,San Isidro,Miembro,Femenino,Comidas y bebidas,87.71,6,526.26,94.73,620.99,14/12/2021,12:58,Efectivo,4
187-50-2587,B,San Isidro,Normal,Femenino,Hogar y estilo de vida,53.74,9,483.66,87.06,570.72,31/10/2021,22:01,Efectivo,6.1
187-52-9290,C,Miraflores,Miembro,Masculino,Deportes y viajes,52.83,8,422.64,76.08,498.72,16/07/2023,17:57,Tarjeta bancaria,6.1
187-56-2752,B,Surco,Miembro,Femenino,Comidas y bebidas,94.6,6,567.6,102.17,669.77,3/10/2021,19:29,Billetera digital,4.5
187-65-7446,B,Miraflores,Normal,Femenino,Salud y belleza,48.48,1,48.48,8.73,57.21,17/06/2023,22:24,Billetera digital,9.4
187-65-7615,A,Miraflores,Miembro,Masculino,Ropa y calzados,90.09,10,900.9,162.16,1063.06,9/12/2022,08:57,Tarjeta bancaria,9.1
187-65-9585,D,San Borja,Normal,Femenino,Salud y belleza,74.26,6,445.56,80.2,525.76,1/02/2022,22:01,Efectivo,9.1
187-66-3139,A,Surco,Normal,Femenino,Deportes y viajes,54.86,1,54.86,9.87,64.73,7/08/2022,20:28,Efectivo,5.5
187-70-6868,A,San Isidro,Normal,Masculino,Hogar y estilo de vida,28.68,3,86.04,15.49,101.53,23/11/2022,22:53,Tarjeta bancaria,7.8
187-70-9947,A,Miraflores,Normal,Femenino,Juguetes y arte,72.46,5,362.3,65.21,427.51,1/12/2022,10:38,Efectivo,9.5
187-71-2936,D,San Borja,Normal,Femenino,Comidas y bebidas,26.5,5,132.5,23.85,156.35,31/12/2022,21:52,Efectivo,7.4
187-74-5732,A,San Isidro,Miembro,Femenino,Comidas y bebidas,23.36,4,93.44,16.82,110.26,29/09/2021,21:53,Efectivo,5
187-78-2659,C,San Borja,Normal,Masculino,Comidas y bebidas,37.67,4,150.68,27.12,177.8,12/08/2021,14:20,Tarjeta bancaria,5.5
187-79-1277,C,San Borja,Normal,Masculino,Deportes y viajes,82.39,3,247.17,44.49,291.66,16/05/2022,14:35,Efectivo,6
187-83-8706,C,Surco,Normal,Masculino,Ropa y calzados,33.87,9,304.83,54.87,359.7,11/06/2023,20:02,Tarjeta bancaria,8.9
187-84-5832,C,San Isidro,Miembro,Femenino,Deportes y viajes,30.24,2,60.48,10.89,71.37,1/01/2021,22:14,Efectivo,4.1
187-87-7431,A,Miraflores,Miembro,Masculino,Deportes y viajes,79.65,8,637.2,114.7,751.9,5/02/2022,15:12,Billetera digital,4.2
187-88-2031,B,Miraflores,Normal,Femenino,Salud y belleza,24.34,1,24.34,4.38,28.72,10/05/2021,14:10,Efectivo,5.4
187-88-6539,D,San Borja,Normal,Femenino,Comidas y bebidas,82.21,5,411.05,73.99,485.04,20/07/2021,09:47,Efectivo,6.9
